Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Asia,260.0,0.0,22.0,15.0,30.0,-3.0,130.0,75.1,140.0,1.3,39.1,85.0,7.3,125.4,42.6,105.0,220.0,154.03,190.67,6.0,159.55,29.08,249.87
Africa,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,7.5,0.0,160.6,252.8,34.0,20.0,10.9,0.0,179.3,0.0,86.0,35.0
South America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,11.7,31.97
North America,-576.79,46.04,-19.0,18.83,133.22,-11.32,-54.78,14.6,153.1,-52.3,-70.4,207.9,39.9,-82.7,57.2,0.6,-8.3,-39.0,136.1,16.5,49.8,51.9,31.0
Central America and the Caribbean,-5.0,7.5,18.0,-4.5,18.0,0.0,71.22,7.18,0.0,0.0,51.75,76.0,-10.0,-2.0,2.9,-10.0,35.0,-0.3,56.34,1.2,-3.02,16.02,25.0
Eurasia,-2.0,49.0,-3.0,-14.0,23.0,16.0,3.0,-3.0,48.0,17.0,20.0,48.0,147.0,93.0,219.0,197.0,238.7,218.82,239.57,91.1,62.98,15.17,0.0
Europe,13.0,95.0,41.0,-64.8,57.92,201.0,65.8,90.0,27.0,34.0,103.9,8.6,12.5,42.05,-0.25,4.4,51.24,58.6,5.0,5.2,5.39,4.0,0.0
Oceania,-1.0,-45.0,15.9,0.0,85.1,-0.1,39.0,122.0,33.0,125.0,0.0,26.0,72.0,126.0,24.0,-5.0,0.0,24.0,0.0,34.0,0.0,7.0,0.0
Middle East,,,,,,,,,,,,,,,,,,,,,,,
